Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ARCH10,POCH4,Polystichopsis chaerophylloides (Poir.) Morton,,Dryopteridaceae,Virgin Islands
ARCH5,,Arrabidaea chica (Humb. & Bonpl.) Verl.,cricketvine,Bignoniaceae,Virgin Islands
ARCO10,,Aristida cognata Trin. & Rupr.,spreading threeawn,Poaceae,Virgin Islands
ARDIS,,Ardisia Sw.,marlberry,Myrsinaceae,Virgin Islands
ARDO4,,Arundo donax L.,giant reed,Poaceae,Virgin Islands
ARDO4,ARDOV,Arundo donax L. var. versicolor (Mill.) Stokes,,Poaceae,Virgin Islands
ARDO4,ARVE2,Arundo versicolor Mill.,,Poaceae,Virgin Islands
AREL10,,Aristolochia elegans Mast.,elegant dutchman's pipe,Aristolochiaceae,Virgin Islands
AREL10,ARLI5,Aristolochia littoralis auct. non Parodi,,Aristolochiaceae,Virgin Islands
ARFA,,Argythamnia fasciculata (Vahl ex A. Juss.) Müll. Arg.,broom silverbush,Euphorbiaceae,Virgin Islands
ARFA,DIFA5,Ditaxis fasciculata Vahl ex A. Juss.,,Euphorbiaceae,Virgin Islands
ARFA8,,Arthrostylidium farctum (Aubl.) Soderstr. & Lourteig.,old man's beard,Poaceae,Virgin Islands
ARFA8,ARCA16,Arthrostylidium capillifolium Griseb.,,Poaceae,Virgin Islands
ARGEM,,Argemone L.,pricklypoppy,Papaveraceae,Virgin Islands
ARGN2,,Argusia gnaphalodes (L.) Heine,sea rosemary,Boraginaceae,Virgin Islands
ARGN2,MAGN,Mallotonia gnaphalodes (L.) Britton,,Boraginaceae,Virgin Islands
ARGN2,TOGN,Tournefortia gnaphalodes (L.) R. Br. ex Roem. & Schult.,,Boraginaceae,Virgin Islands
ARGR2,,Aristolochia grandiflora Sw.,pelicanflower,Aristolochiaceae,Virgin Islands
ARGUS,,Argusia Boehmer,sea rosemary,Boraginaceae,Virgin Islands
ARGYT,,Argythamnia P. Br.,silverbush,Euphorbiaceae,Virgin Islands
ARHY,,Arachis hypogaea L.,peanut,Fabaceae,Virgin Islands
ARIST,,Aristida L.,threeawn,Poaceae,Virgin Islands
ARIST2,,Aristolochia L.,dutchman's pipe,Aristolochiaceae,Virgin Islands
ARME4,,Argemone mexicana L.,Mexican pricklypoppy,Papaveraceae,Virgin Islands
ARME4,ARLE4,Argemone leiocarpa Greene,,Papaveraceae,Virgin Islands
AROB2,,Ardisia obovata Desv. ex Ham.,Guadeloupe marlberry,Myrsinaceae,Virgin Islands
AROB2,ICGU,Icacorea guadalupensis (Duchassaing ex Griseb.) Britton,,Myrsinaceae,Virgin Islands
AROD,,Aristolochia odoratissima L.,fragrant dutchman's pipe,Aristolochiaceae,Virgin Islands
ARPE7,,Aristolochia peltata L.,peltate dutchman's pipe,Aristolochiaceae,Virgin Islands
